date                ,no ,x and y    ,xend and yend ,kosong ,car id ,jam dibuat ,jam isi  ,jam kosong
22:41:13 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:13,
22:41:13 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:13,
22:41:13 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:13,
22:41:13 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:13,
22:41:13 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:13,
22:41:13 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:13,
22:41:13 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:13,
22:41:13 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:13,
22:41:14 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:14,
22:41:14 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:14,
22:41:14 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:14,
22:41:14 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:14,
22:41:14 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:14,
22:41:14 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:14,
22:41:14 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:14,
22:41:14 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:14,
22:41:14 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:14,
22:41:14 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:14,
22:41:15 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:15,
22:41:15 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:15,
22:41:15 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:15,
22:41:15 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:15,
22:41:15 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:15,
22:41:15 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:15,
22:41:15 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:15,
22:41:15 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:15,
22:41:15 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:15,
22:41:15 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:15,
22:41:16 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:16,
22:41:16 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:16,
22:41:16 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:16,
22:41:16 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:16,
22:41:16 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:16,
22:41:16 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:16,
22:41:16 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:16,
22:41:16 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:16,
22:41:16 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:16,
22:41:16 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:16,
22:41:17 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:17,
22:41:17 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:17,
22:41:17 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:17,
22:41:17 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:17,
22:41:17 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:17,
22:41:17 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:17,
22:41:17 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:17,
22:41:17 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:17,
22:41:17 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:17,
22:41:17 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:17,
22:41:18 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:18,
22:41:18 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:18,
22:41:18 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:18,
22:41:18 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:18,
22:41:18 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:18,
22:41:18 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:18,
22:41:18 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:18,
22:41:18 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:18,
22:41:18 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:18,
22:41:18 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:18,
22:41:19 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:19,
22:41:19 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:19,
22:41:19 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:19,
22:41:19 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:19,
22:41:19 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:19,
22:41:19 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:19,
22:41:19 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:19,
22:41:19 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:19,
22:41:19 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:19,
22:41:19 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:19,
22:41:20 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:20,
22:41:20 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:20,
22:41:20 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,4,22:40:59,22:41:20,
22:41:20 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:20,
22:41:20 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,4,22:40:59,22:41:20,
22:41:20 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:20,
22:41:20 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:20,
22:41:20 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:20,
22:41:20 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:21,
22:41:20 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:21,
22:41:21 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:21,
22:41:21 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:21,
22:41:21 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:21,
22:41:21 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,1,22:41:01,22:41:21,
22:41:21 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,4,22:40:59,22:41:21,
22:41:21 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:21,
22:41:21 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,4,22:40:59,22:41:21,
22:41:21 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:21,
22:41:21 Sun-21-Jul,1,"(33, 104)","(188, 213)",Kosong,,22:40:59,,22:41:22
22:41:21 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:22,
22:41:22 Sun-21-Jul,1,"(33, 104)","(188, 213)",Kosong,,22:40:59,,22:41:22
22:41:22 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:22,
22:41:22 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:22,
22:41:22 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:22,
22:41:22 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:22,
22:41:22 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:22,
22:41:22 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:22,
22:41:22 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:22,
22:41:22 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:23,
22:41:22 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:23,
22:41:23 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:23,
22:41:23 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:23,
22:41:23 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:23,
22:41:23 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,3,22:41:01,22:41:23,
22:41:23 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:23,
22:41:23 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,3,22:41:01,22:41:23,
22:41:23 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:23,
22:41:23 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:23,
22:41:23 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,3,22:40:59,22:41:24,
22:41:23 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:24,
22:41:24 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:24,
22:41:24 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,3,22:41:01,22:41:24,
22:41:24 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:24,
22:41:24 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,3,22:41:01,22:41:24,
22:41:24 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:24,
22:41:24 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,3,22:41:01,22:41:24,
22:41:24 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:24,
22:41:24 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:24
22:41:24 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:25,
22:41:24 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:25
22:41:25 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:25,
22:41:25 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:25
22:41:25 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:25,
22:41:25 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:25
22:41:25 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:25,
22:41:25 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:25
22:41:25 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:25,
22:41:25 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:25
22:41:25 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:26,
22:41:25 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:26
22:41:26 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:26,
22:41:26 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:26
22:41:26 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:26,
22:41:26 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:26
22:41:26 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:26,
22:41:26 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:26
22:41:26 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:26,
22:41:26 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:26
22:41:26 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:27,
22:41:26 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:27
22:41:27 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:27,
22:41:27 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:27
22:41:27 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:27,
22:41:27 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:27
22:41:27 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:27,
22:41:27 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:27
22:41:27 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:27,
22:41:27 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:27
22:41:28 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:28,
22:41:28 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:28
22:41:28 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:28,
22:41:28 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:28
22:41:28 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:28,
22:41:28 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:28
22:41:28 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:28,
22:41:28 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:28
22:41:28 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:28,
22:41:28 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:28
22:41:29 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:29,
22:41:29 Sun-21-Jul,2,"(258, 112)","(350, 213)",Kosong,,22:41:01,,22:41:29
22:41:29 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:29,
22:41:29 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,3,22:41:01,22:41:29,
22:41:29 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:29,
22:41:29 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,3,22:41:01,22:41:29,
22:41:29 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:29,
22:41:29 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,3,22:41:01,22:41:29,
22:41:29 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:30,
22:41:29 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,3,22:41:01,22:41:30,
22:41:30 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:30,
22:41:30 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,3,22:41:01,22:41:30,
22:41:30 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,2,22:40:59,22:41:30,
22:41:30 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,3,22:41:01,22:41:30,
22:41:30 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:30,
22:41:30 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,3,22:41:01,22:41:30,
22:41:30 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:30,
22:41:30 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:30,
22:41:31 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:31,
22:41:31 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:31,
22:41:31 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:31,
22:41:31 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:31,
22:41:31 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:31,
22:41:31 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:31,
22:41:31 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:31,
22:41:31 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:31,
22:41:31 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:32,
22:41:31 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:32,
22:41:32 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:32,
22:41:32 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:32,
22:41:32 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:32,
22:41:32 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:32,
22:41:32 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:32,
22:41:32 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:32,
22:41:32 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:32,
22:41:32 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:32,
22:41:32 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:33,
22:41:32 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:33,
22:41:33 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:33,
22:41:33 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:33,
22:41:33 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:33,
22:41:33 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:33,
22:41:33 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:33,
22:41:33 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:33,
22:41:33 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:34,
22:41:33 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:34,
22:41:34 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:34,
22:41:34 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:34,
22:41:34 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:34,
22:41:34 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:34,
22:41:34 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:34,
22:41:34 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:34,
22:41:34 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:34,
22:41:34 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:34,
22:41:34 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:35,
22:41:34 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:35,
22:41:35 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:35,
22:41:35 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:35,
22:41:35 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:35,
22:41:35 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:35,
22:41:35 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:35,
22:41:35 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:35,
22:41:35 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:36,
22:41:35 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:36,
22:41:36 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:36,
22:41:36 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:36,
22:41:36 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:36,
22:41:36 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:36,
22:41:36 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:36,
22:41:36 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:36,
22:41:36 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:36,
22:41:36 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:36,
22:41:36 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:37,
22:41:36 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:37,
22:41:37 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:37,
22:41:37 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:37,
22:41:37 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:37,
22:41:37 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:37,
22:41:37 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:37,
22:41:37 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:37,
22:41:37 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:37,
22:41:37 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:37,
22:41:38 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:38,
22:41:38 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:38,
22:41:38 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:38,
22:41:38 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:38,
22:41:38 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:38,
22:41:38 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:38,
22:41:38 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:38,
22:41:38 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:38,
22:41:38 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:39,
22:41:38 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:39,
22:41:39 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:39,
22:41:39 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:39,
22:41:39 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:39,
22:41:39 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:39,
22:41:39 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:39,
22:41:39 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:39,
22:41:39 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:39,
22:41:39 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:39,
22:41:39 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:40,
22:41:39 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:40,
22:41:40 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:40,
22:41:40 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:40,
22:41:40 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:40,
22:41:40 Sun-21-Jul,2,"(258, 112)","(350, 213)",Terisi,2,22:41:01,22:41:40,
22:41:40 Sun-21-Jul,1,"(33, 104)","(188, 213)",Terisi,1,22:40:59,22:41:40,
